ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source,
bufr4/3/07/042/1/301001,07,Séquences correspondant à des messages d'observation en surface (terre),307042,"(Mesure de l'ozone total par un spectrophotomètre Brewer au sol, obtenue à partir d'observations moyennées)",,301001,Indicateur régional OMM et chiffre indicatif OMM de la station,,,,Operational,Original,
bufr4/3/07/042/2/001015,07,Séquences correspondant à des messages d'observation en surface (terre),307042,"(Mesure de l'ozone total par un spectrophotomètre Brewer au sol, obtenue à partir d'observations moyennées)",,001015,Nom de la station ou du site,,,,Operational,Original,
bufr4/3/07/042/3/301024,07,Séquences correspondant à des messages d'observation en surface (terre),307042,"(Mesure de l'ozone total par un spectrophotomètre Brewer au sol, obtenue à partir d'observations moyennées)",,301024,"Latitude/longitude (faible précision), hauteur de la station",,,,Operational,Original,
bufr4/3/07/042/4/301011,07,Séquences correspondant à des messages d'observation en surface (terre),307042,"(Mesure de l'ozone total par un spectrophotomètre Brewer au sol, obtenue à partir d'observations moyennées)",,301011,"Année, mois, jour",Mesure de l'ozone,,,Operational,Original,
bufr4/3/07/042/5/301012,07,Séquences correspondant à des messages d'observation en surface (terre),307042,"(Mesure de l'ozone total par un spectrophotomètre Brewer au sol, obtenue à partir d'observations moyennées)",,301012,"Heure, minute",Mesure de l'ozone,,,Operational,Original,
bufr4/3/07/042/6/008021,07,Séquences correspondant à des messages d'observation en surface (terre),307042,"(Mesure de l'ozone total par un spectrophotomètre Brewer au sol, obtenue à partir d'observations moyennées)",,008021,Caractéristique temporelle,= 8 Moyenne d'ensemble,,,Operational,Original,
bufr4/3/07/042/7/004025,07,Séquences correspondant à des messages d'observation en surface (terre),307042,"(Mesure de l'ozone total par un spectrophotomètre Brewer au sol, obtenue à partir d'observations moyennées)",,004025,Période ou décalage dans le temps,Période (minutes) de calcul de la moyenne,,,Operational,Original,
bufr4/3/07/042/8/301070,07,Séquences correspondant à des messages d'observation en surface (terre),307042,"(Mesure de l'ozone total par un spectrophotomètre Brewer au sol, obtenue à partir d'observations moyennées)",,301070,Instrument de mesure de l'ozone - spectrophotomètre Brewer,,,,Operational,Original,
bufr4/3/07/042/9/307031,07,Séquences correspondant à des messages d'observation en surface (terre),307042,"(Mesure de l'ozone total par un spectrophotomètre Brewer au sol, obtenue à partir d'observations moyennées)",,307031,Données sur l'ozone - observations moyennées,,,,Operational,Original,
bufr4/3/07/043/1/301001,07,Séquences correspondant à des messages d'observation en surface (terre),307043,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'une seule observation)",,301001,Indicateur régional OMM et chiffre indicatif OMM de la station,,,,Operational,Original,
bufr4/3/07/043/2/001015,07,Séquences correspondant à des messages d'observation en surface (terre),307043,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'une seule observation)",,001015,Nom de la station ou du site,,,,Operational,Original,
bufr4/3/07/043/3/301024,07,Séquences correspondant à des messages d'observation en surface (terre),307043,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'une seule observation)",301024,"Latitude/longitude (faible précision), hauteur de la station",,,,Operational,Original,,
bufr4/3/07/043/4/301011,07,Séquences correspondant à des messages d'observation en surface (terre),307043,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'une seule observation)",301011,"Année, mois, jour",Mesure de l'ozone,,,Operational,Original,,
bufr4/3/07/043/5/301012,07,Séquences correspondant à des messages d'observation en surface (terre),307043,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'une seule observation)",301012,"Heure, minute",Mesure de l'ozone,,,Operational,Original,,
bufr4/3/07/043/6/301074,07,Séquences correspondant à des messages d'observation en surface (terre),307043,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'une seule observation)",301074,Instrument de mesure de l'ozone - spectrophotomètre Dobson,,,,Operational,Original,,
bufr4/3/07/043/7/307030,07,Séquences correspondant à des messages d'observation en surface (terre),307043,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'une seule observation)",307030,Données sur l'ozone - observation unique,,,,Operational,Original,,
bufr4/3/07/044/1/301001,07,Séquences correspondant à des messages d'observation en surface (terre),307044,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'observations moyennées)",,301001,Indicateur régional OMM et chiffre indicatif OMM de la station,,,,Operational,Original,
bufr4/3/07/044/2/001015,07,Séquences correspondant à des messages d'observation en surface (terre),307044,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'observations moyennées)",,001015,Nom de la station ou du site,,,,Operational,Original,
bufr4/3/07/044/3/301024,07,Séquences correspondant à des messages d'observation en surface (terre),307044,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'observations moyennées)",,301024,"Latitude/longitude (faible précision), hauteur de la station",,,,Operational,Original,
bufr4/3/07/044/4/301011,07,Séquences correspondant à des messages d'observation en surface (terre),307044,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'observations moyennées)",,301011,"Année, mois, jour",Mesure de l'ozone,,,Operational,Original,
bufr4/3/07/044/5/301012,07,Séquences correspondant à des messages d'observation en surface (terre),307044,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'observations moyennées)",,301012,"Heure, minute",Mesure de l'ozone,,,Operational,Original,
bufr4/3/07/044/6/008021,07,Séquences correspondant à des messages d'observation en surface (terre),307044,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'observations moyennées)",,008021,Caractéristique temporelle,= 8 Moyenne d'ensemble,,,Operational,Original,
bufr4/3/07/044/7/004025,07,Séquences correspondant à des messages d'observation en surface (terre),307044,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'observations moyennées)",,004025,Période ou décalage dans le temps,Période (minutes) de calcul de la moyenne,,,Operational,Original,
bufr4/3/07/044/8/301074,07,Séquences correspondant à des messages d'observation en surface (terre),307044,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'observations moyennées)",,301074,Instrument de mesure de l'ozone - spectrophotomètre Dobson,,,,Operational,Original,
bufr4/3/07/044/9/307031,07,Séquences correspondant à des messages d'observation en surface (terre),307044,"(Mesure de l'ozone total par un spectrophotomètre Dobson au sol, obtenue à partir d'observations moyennées)",,307031,Données sur l'ozone - observations moyennées,,,,Operational,Original,
bufr4/3/07/045/1/001063,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,001063,Indicateur d'emplacement OACI,CCCC,,,Operational,Original,
bufr4/3/07/045/2/008079,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,008079,Catégorie de produit,METAR SPECI COR,,,Operational,Original,
bufr4/3/07/045/3/002001,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,002001,Type de station,AUTO,,,Operational,Original,
bufr4/3/07/045/4/301011,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,301011,"Année, mois, jour",YY,,,Operational,Original,
bufr4/3/07/045/5/301012,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,301012,"Heure, minute",GGgg,,,Operational,Original,
bufr4/3/07/045/6/301023,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,301023,Latitude/longitude (faible précision),,,,Operational,Original,
bufr4/3/07/045/7/007030,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,007030,Altitude du sol de la station,,,,Operational,Original,
bufr4/3/07/045/8/007031,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,007031,Altitude du baromètre,,,,Operational,Original,
bufr4/3/07/045/9/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),= 10 m (si la valeur réelle n'est pas disponible),,,Operational,Original,
bufr4/3/07/045/10/011001,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,011001,Direction du vent,ddd,,,Operational,Original,
bufr4/3/07/045/11/011016,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,011016,Direction du vent extrême dans le sens contraire des aiguilles d'une montre (vent variable),dndndn,,,Operational,Original,
bufr4/3/07/045/12/011017,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,011017,Direction du vent extrême dans le sens des aiguilles d'une montre (vent variable),dxdxdx,,,Operational,Original,
bufr4/3/07/045/13/008054,07,Séquences correspondant à des messages d'observation en surface (terre),307045,"(Partie principale du METAR/SPECI), remplaçant 3 07 011",,008054,Identificateur de la vitesse du vent ou des rafales,P,,,Operational,Original,
